"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1144552455117692928","https://twitter.com/SuddenlyZen/status/1144552455117692928","@PeteButtigieg You talked me down when I was considering checking myself in.  Thanks!

Oh, and I hope you and your husband sleep well.  Sleep is actually the best medicine.  I bet you science supports my supposition.  Because I am an analyst!","2019-06-28 10:25 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144552195469299712","https://twitter.com/SuddenlyZen/status/1144552195469299712","@PeteButtigieg But I know you trust me because I trust you.  And so you won't be scared if I have an episode because you trust me!  and you listen!

Okay, I am really tired.  Thank you.  you have my vote.  god bless you and all the servants of the world.","2019-06-28 10:24 +0000","23.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144551626428100608","https://twitter.com/SuddenlyZen/status/1144551626428100608","@PeteButtigieg PTSD.  Good analyst.  Complex PTSD with disociative disorder.  So sometimes... I have dreams... sometimes terrible nightmares... oh the worst.  Like... I want to die bad.","2019-06-28 10:22 +0000","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144551295304577026","https://twitter.com/SuddenlyZen/status/1144551295304577026","@PeteButtigieg So, yeah.  Rebel Analyst here.  Oh, and to whatever person tries to trademark rebel analyst... I honestly don't care... I got a million of these gems.  But if you do it, please use it for good.","2019-06-28 10:21 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144551042291515392","https://twitter.com/SuddenlyZen/status/1144551042291515392","@PeteButtigieg YOU WILL END UP LIKE CONGRESS!  and I know a thing or two about polls.  I don't care which candidate you throw up there.  Their poll numbers would still be better than CONGRESS's!","2019-06-28 10:20 +0000","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144550805078532097","https://twitter.com/SuddenlyZen/status/1144550805078532097","@PeteButtigieg I am not telling you what to do, but trust your gut.  And don't lose that curiousity.  Your minds are fresh and uncluttered.  Do the most good with it while you can.  Because if you ever make the mistake of becoming an adult...","2019-06-28 10:19 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144550567047499776","https://twitter.com/SuddenlyZen/status/1144550567047499776","@PeteButtigieg Yep, the answer is they are not the same.  And you probably got the answer right, because you know how to LISTEN.  Adults, we forget how to listen.","2019-06-28 10:18 +0000","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144550400139386881","https://twitter.com/SuddenlyZen/status/1144550400139386881","@PeteButtigieg Oh, college students... I am sensing you wondering if adulting is the same as being an adult.  Is it the same?","2019-06-28 10:17 +0000","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144550217779466240","https://twitter.com/SuddenlyZen/status/1144550217779466240","@PeteButtigieg Oh, I forgot about you college students.  You think adulting sucks.  Being an adult sucks.","2019-06-28 10:16 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144550082781634560","https://twitter.com/SuddenlyZen/status/1144550082781634560","@PeteButtigieg Oh and @JohnMcCain was an AMERICAN HERO.  So is John Steward for standing up for REAL heroes who NEED HELP.  What took congress SO stinking long.","2019-06-28 10:16 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144549791902420992","https://twitter.com/SuddenlyZen/status/1144549791902420992","Oh and Pete, if you are president will you help end solatary confinement.  Because that's torture.  As a child who was once tortured... I know about it.","2019-06-28 10:15 +0000","377.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144549572586459137","https://twitter.com/SuddenlyZen/status/1144549572586459137","@PeteButtigieg Oh and speaking of ALL things CO, go Broncos. And I feel sad about Pat Bolen.  Hey, that's a feeling too!  Sad!","2019-06-28 10:14 +0000","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144549241307746304","https://twitter.com/SuddenlyZen/status/1144549241307746304","@PeteButtigieg There are places for living... and places that should be visited.  Las Vegas.  Definitely visit.  Yeah, @LasVegasSun... I am on to you.  VISIT Las Vegas.  Yeah, visit and GO HOME!","2019-06-28 10:12 +0000","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144548933118627840","https://twitter.com/SuddenlyZen/status/1144548933118627840","@PeteButtigieg As a native, let me tell you.. Coloradoans don't appreciate the majesty of this state.  It's like the people who live near disney land... it's really not a big deal and lots of people haven't gone.","2019-06-28 10:11 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144548678717313024","https://twitter.com/SuddenlyZen/status/1144548678717313024","@PeteButtigieg Oh crud.  Hey pete, can we talk about @Colorado.  It's one of the best places on earth to live.  And that's why I am kinda frustrated with Colorado and everyone moving here.","2019-06-28 10:10 +0000","26.0","2.0","0.07692307692307693","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144548468603719680","https://twitter.com/SuddenlyZen/status/1144548468603719680","@PeteButtigieg In my computer science class, I had a conversation about a grocery store I shop at.  I won't tell you what state I live in because Colorado is too full.  Seriously.","2019-06-28 10:09 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144548199618764801","https://twitter.com/SuddenlyZen/status/1144548199618764801","@PeteButtigieg So, college students here are woke.  @FoxNews is 100% right.  But you are also 100% right.  Okay, college students... listen up.  This will only a little bit of your time.","2019-06-28 10:08 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144547796504256512","https://twitter.com/SuddenlyZen/status/1144547796504256512","@PeteButtigieg But uncomfortable comedy... that is amazing.  Because it helps us to explore uncomfortable feelings... while being safe because we trust that it will leave us feeling better.  And that helps us learn easier.","2019-06-28 10:07 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144547575137222656","https://twitter.com/SuddenlyZen/status/1144547575137222656","@PeteButtigieg It's another form of oversight.  Hurtful comedy... well, it's not funny and that comedian would go out of business.","2019-06-28 10:06 +0000","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144547333629255680","https://twitter.com/SuddenlyZen/status/1144547333629255680","@PeteButtigieg Okay, so that last one was ACTUALLY true.

Here is another thing I like about you... I have some favorite comedians... and my favorite ones are pretty... just wrong.  Because here is the thing about comedy.","2019-06-28 10:05 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144546904925229056","https://twitter.com/SuddenlyZen/status/1144546904925229056","Oh no, not like that. Sorry @MichelleObama.  I don't mean like that.  She would never do that.  Oh, and nice book!  Small critique.  Well written... but you are SO tranquil that my girlfriend falls asleep.","2019-06-28 10:03 +0000","382.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144546485192810498","https://twitter.com/SuddenlyZen/status/1144546485192810498","@PeteButtigieg His mom is kinda a bears fan (whatever, @BarackObama , you can have her)","2019-06-28 10:02 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144546261946839041","https://twitter.com/SuddenlyZen/status/1144546261946839041","@PeteButtigieg It was actually... ""uh-oh.""  Because I dropped this adorable little blue monkey.  It was one of the first gifts I bought for him.  Oh, you would LOVE him.  He is my pride and joy.","2019-06-28 10:01 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144545985659572225","https://twitter.com/SuddenlyZen/status/1144545985659572225","@PeteButtigieg Crap... I was really feeling that feeling.  I think the feeling is... sadness.  ANd then the feeling got too strong and I had to end it with a joke.","2019-06-28 10:00 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144545844215111680","https://twitter.com/SuddenlyZen/status/1144545844215111680","@PeteButtigieg Did you know even though I barely got to see my son... his first words were with me... and do you know what his first words were...

it was daddy!","2019-06-28 09:59 +0000","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144545651021234176","https://twitter.com/SuddenlyZen/status/1144545651021234176","Because pete... I haven't seen my own son in 3 years because his mom thinks I am scary... and I am really not.  I have done my best.  I have so many pictures of him that I can share with you.","2019-06-28 09:58 +0000","380.0","1.0","0.002631578947368421","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144545471538630656","https://twitter.com/SuddenlyZen/status/1144545471538630656","@PeteButtigieg Pete... if you get elected, do you know of any good attorneys that might consider taking my case for free?","2019-06-28 09:57 +0000","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144545280538423296","https://twitter.com/SuddenlyZen/status/1144545280538423296","I need to also tell you about helicopter mom's.  my exwife is an extreme helicopter mom.  And she truly LOVES my son.  But she is so protective that I haven't seen my son in 3 years.","2019-06-28 09:57 +0000","409.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144545053458780162","https://twitter.com/SuddenlyZen/status/1144545053458780162","@PeteButtigieg Are we keeping our kids safe by arming our teachers and teaching them how to survive an active shooter?  Or are we teaching them that the world is a scary place and they have to be afraid?","2019-06-28 09:56 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144544719529271296","https://twitter.com/SuddenlyZen/status/1144544719529271296","well, twitter.  I want to protect her in case the NSA is being all snoopy again.  Also, please don't judge.  But consider fixing that.  I know the world seems scary and we want to have the best protection possible...","2019-06-28 09:55 +0000","421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144544414796255232","https://twitter.com/SuddenlyZen/status/1144544414796255232","@PeteButtigieg Well, Pete.  Oh, I should also ask you... Do you like to be called Pete?

I know that's kinda personal... And what is your Husband's name?  I would love to meet him!  I would love it if the two of you met my future wife.  Her name is a secret because...","2019-06-28 09:53 +0000","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144543974637690880","https://twitter.com/SuddenlyZen/status/1144543974637690880","@PeteButtigieg But it all boils down to... do the right thing.  

Oh and Pete, I am going to be controversial here... but a good analyst knows how to back up his ideas... and is willing to look a little silly.  AND IF NECESSARY, look really silly...","2019-06-28 09:52 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144543643354746882","https://twitter.com/SuddenlyZen/status/1144543643354746882","@PeteButtigieg Listening to myself, I am clearly neither a republican or a democrate.  I am a true independent.  That's what we learned in the military, right?  There is order to how we think!","2019-06-28 09:50 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144543383836352512","https://twitter.com/SuddenlyZen/status/1144543383836352512","@PeteButtigieg oh yeah, why I am a really good analyst.  I am not always the best at solving problems.  But I am the best at asking really interesting questions.  Because they ask interesting questions.  That's why we innovate.","2019-06-28 09:49 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144543069368463360","https://twitter.com/SuddenlyZen/status/1144543069368463360","@PeteButtigieg Pete... okay, so I have learned in the programming world... that formulas are the secret sauce.  Like people actually earn millions for a few lines of code.  Side note... capitalism is crazy!  It's pretty good overall.  Which comes to politics.","2019-06-28 09:48 +0000","54.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144542738207129600","https://twitter.com/SuddenlyZen/status/1144542738207129600","@PeteButtigieg Everything will be okay.  I can't give any more details.  But what sucks is that... it's a veteran who is going to jail.  For a mistake.","2019-06-28 09:47 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144542560498700288","https://twitter.com/SuddenlyZen/status/1144542560498700288","You should meet the veterans there.  Have i told you about my friend Kevin?

That's a frustrating story.  I can't tell you his last name because of those HIPPA laws.  Anyways, he is going to jail.  And he is really scared because he called me and he told me everything was going","2019-06-28 09:46 +0000","400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144542272203218945","https://twitter.com/SuddenlyZen/status/1144542272203218945","They have lots of veterans there, ex alcoholics, people who suffered through depression and anxiety.  some who attempted suicide.  AND THAT'S JUST THE STAFF!","2019-06-28 09:45 +0000","405.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144541992652816384","https://twitter.com/SuddenlyZen/status/1144541992652816384","@PeteButtigieg So there is a TV show that my friend watched that had a semi-colon.  As a tattoo.  And one my really amazing suicide prevention counselors in Hot Springs had one too!  That's what makes that place SO amazing.","2019-06-28 09:44 +0000","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144541716889985024","https://twitter.com/SuddenlyZen/status/1144541716889985024","This one time... hold on.  This one time... sorry.  My brain is kinda fuzzy.  PTSD.  I hope i didn't worry you.  Whew.  

I want to get a tattoo.  It's a 1;0 and it's a nerdy joke.  You want to hear the joke?  Of course you do.","2019-06-28 09:43 +0000","423.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144541374026604544","https://twitter.com/SuddenlyZen/status/1144541374026604544","@PeteButtigieg He was here and spoke to the nice people at the VA here in fort collins when I call the suicide hotline.  Oh, and when I work for you.  Can I tell you about the VA and their suicide hotline.  Oh, their phones in general?","2019-06-28 09:41 +0000","48.0","1.0","0.020833333333333332","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144541167146668033","https://twitter.com/SuddenlyZen/status/1144541167146668033","ANd I assume his card is pretty old because he has that 90's hair.  It's pretty awkward and amazing.  You would like Frank.  He is also going to analyst school.  And he is really nice.  you would like him.","2019-06-28 09:40 +0000","390.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144540935864422400","https://twitter.com/SuddenlyZen/status/1144540935864422400","So, yeah.  Episode.  Didn't even know how to operate a coffee pot.  Thanks to my friend Frank... I think he might have a twitter acount... But you know... he is a little older and I assume he doesn't have twitter on his business card","2019-06-28 09:39 +0000","430.0","2.0","0.004651162790697674","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144540546859450368","https://twitter.com/SuddenlyZen/status/1144540546859450368","@PeteButtigieg Crud.  I am not sure which of these is DM'ing you.  Because sometimes I click a button and @PeteButtigieg is in front of my words.  Sometimes not.  I am sure it would seem simple to normal people.  ANd when I am normal, I am also a normal person.  Let that riddle s","2019-06-28 09:38 +0000","52.0","1.0","0.019230769230769232","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144540151529521153","https://twitter.com/SuddenlyZen/status/1144540151529521153","Good journalism costs money.  It takes time.  We live in a country that glorifies instant gratification.  And that's not bad either.  But there is something American about good old fashioned values.","2019-06-28 09:36 +0000","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144539710779461632","https://twitter.com/SuddenlyZen/status/1144539710779461632","Oh and the news.  That's not bad either.  Here is the problem... @CNN
and @FoxNews and @MSNBC... They do their best to report the news... but they are also beholden to their share holders.","2019-06-28 09:35 +0000","391.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144539298538151936","https://twitter.com/SuddenlyZen/status/1144539298538151936","OK... this is going to sound REALLY rude...  so try not to judge me too much.  I think that @realDonaldTrump is a pretty decent guy.  I sincerely do.  

Rude, right?

That isn't sarcasm.  It's true.","2019-06-28 09:33 +0000","371.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144538598232010752","https://twitter.com/SuddenlyZen/status/1144538598232010752","It's crazy, but... dude... healthcare cost is out of control.  SO... Oh, yeah.  I was applying to work for you.  That's why I am DM'ing you.","2019-06-28 09:30 +0000","349.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144538401150054400","https://twitter.com/SuddenlyZen/status/1144538401150054400","HONEST ANSWER.... it's not bad, but lot's of room for improvement.","2019-06-28 09:29 +0000","330.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144538295352922112","https://twitter.com/SuddenlyZen/status/1144538295352922112","Mental health is a HUGE issue in our country.  I know, preaching to the choir.  But seriously, I have been through our mental health system.  I can tell you a thing or two about how that looks.","2019-06-28 09:29 +0000","349.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144538045250711552","https://twitter.com/SuddenlyZen/status/1144538045250711552","So that's how I lost that job.  Technically, I didn't lose it.  I quit.  But in my defense.  I was SUPER triggered.

So... here is the thing...","2019-06-28 09:28 +0000","283.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144537866862813184","https://twitter.com/SuddenlyZen/status/1144537866862813184","REALLY good people.  But... here is the things.  I am good at numbers when my brain is working right.  And... well... people who are good at taking care of people... are not good at numbers.","2019-06-28 09:27 +0000","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144537667222290432","https://twitter.com/SuddenlyZen/status/1144537667222290432","@PeteButtigieg But they felt a lot better.  Oh, there is a really good charity in PA.  I have to tell you about that some day too.  I used to be on the board of directors there.","2019-06-28 09:26 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144537437152129024","https://twitter.com/SuddenlyZen/status/1144537437152129024","@PeteButtigieg So sometimes, I go a little crazy and I ask people to switch offices.  I wouldn't do it to be mean.  I would only do it so they felt more comfortable.  Yes, they had to change.  And that is VERY difficult.  Believe me!","2019-06-28 09:26 +0000","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144537200203317248","https://twitter.com/SuddenlyZen/status/1144537200203317248","People thought it was pretty weird at first.  But when things worked better... everyone decided that maybe weird wasn't so bad after all.","2019-06-28 09:25 +0000","73.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144536981377933313","https://twitter.com/SuddenlyZen/status/1144536981377933313","And when you are triggered, you do weird things... like... what's really weird...

There was this one time I asked two girls to switch offices.","2019-06-28 09:24 +0000","73.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144536678532620288","https://twitter.com/SuddenlyZen/status/1144536678532620288","And that was really scary for me because... you know... I had to admit that I had a problem.  People tried to tell me what my problem was.  They would say... quit drinking!  or maybe you are bipolar!  Or maybe you are... ADD or ADHD","2019-06-28 09:23 +0000","103.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144536307563151363","https://twitter.com/SuddenlyZen/status/1144536307563151363","After my suicide attempt... I had some wonderful people love me enough to ask me to go to rehab.","2019-06-28 09:21 +0000","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144536165653106688","https://twitter.com/SuddenlyZen/status/1144536165653106688","@PeteButtigieg No... it's more like... sometimes I have a wish.  And then I never act on it.  Because... PTSD.

Oh, and Pete... if you become president... will you take good care of the people of Hot Springs, SD","2019-06-28 09:21 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144535828766613506","https://twitter.com/SuddenlyZen/status/1144535828766613506","OK, so I know I told you that I was going to bed.  But I forgot to tell you something.

When I am triggered, I don't really know how to differentiate between my dreams","2019-06-28 09:19 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144534518226964480","https://twitter.com/SuddenlyZen/status/1144534518226964480","Oh.  I finally figured out that I am using too many words and I need to listen to my girlfriend and sleep.  Because that makes her feel better.  So good night, Pete!!!","2019-06-28 09:14 +0000","57.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144534301691863041","https://twitter.com/SuddenlyZen/status/1144534301691863041","Something about John Oliver and women's rights.  Like people think it's already in the constitution.","2019-06-28 09:13 +0000","51.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144534099945840640","https://twitter.com/SuddenlyZen/status/1144534099945840640","And my friends might think I am crazy.  But I don't think it is crazy to DM you to tell you that you have my vote.

P.S.  You have Scout's vote.  But legally, that doesn't matter.  Laws are weird.  Oh, and when you interview me...","2019-06-28 09:12 +0000","55.0","3.0","0.05454545454545454","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1144533683753426944","https://twitter.com/SuddenlyZen/status/1144533683753426944","Long story short.  Veteran.  PTSD.  Trying super hard to get better.  And I decided to be radical and reach big and ask you if I can work for you.","2019-06-28 09:11 +0000","57.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
